,i,a,e,inc,m_e,EF,EC,OC,CI,EF_ratio,EC_ratio,OC_ratio,CI_ratio,P,T,MgO,Al2O3,CaO,FeO,NiO,SiO2,Fe,Ni,Si,O
58,5018,1.7839224238832072,0.0654957405367932,0.1030967882944543,0.0005526107226107226,0.0,0.0,0.0005526107226107226,0.0,0.0,0.0,1.0,0.0,0.43192555757575757,1897.618574992556,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.1703883738819208,0.00020889602145710283,0.37260466463069525,0.06257714138325396,0.012333956632769367,9.315235147355772e-06,0.004270916557149951
59,5641,1.8804349484806853,0.0907806410814089,0.0552677727297631,0.000552930402930403,0.0,0.0,0.000552930402930403,0.0,0.0,0.0,1.0,0.0,0.43196138095238096,1897.6205072209273,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038840648649303,0.0002088987946333483,0.37260466467604697,0.06257710877868172,0.012333953859593122,9.315189795633394e-06,0.0042708810886981086
60,6572,3.007896895757602,0.1495547607526202,0.1819351175262119,0.000552957042957043,0.0,0.0,0.0,0.000552957042957043,0.0,0.0,0.0,1.0,0.4319643662337662,1897.6206682397594,0.33808126467938193,0.013407793819400984,0.019576751193023625,0.28072092779371943,0.004295509856117958,0.3280816437396241,0.004576932939257039,0.011259132982245668,4.2997229166008566e-08,0.015836151915961105
61,3407,1.478322833269716,0.0632752339964722,0.096023726582765,0.0005530469530469531,0.0,0.0005530469530469531,0.0,0.0,0.0,1.0,0.0,0.0,0.43197444155844156,1897.6212116780928,0.30544261328835104,0.010192697537748036,0.014472362178626647,0.006848168422682362,2.4858752392221677e-06,0.35981987971968343,0.26759782834111295,0.01561623689617714,0.020007727740379178,0.0006557885143693154
62,2057,1.3316976704907844,0.170415888388412,0.0897509864846051,0.0005535964035964036,0.0,0.0005535964035964036,0.0,0.0,0.0,1.0,0.0,0.0,0.432036012987013,1897.6245326825635,0.30544261328835104,0.010192697537748036,0.014472362178626647,0.006848146193345845,2.485921593235499e-06,0.3598198959864101,0.2675978505704495,0.015616236849823125,0.02000771147365249,0.0006557781638983906
63,6721,2.4338668190073034,0.1300115836300048,0.1976850126016221,0.0005537062937062937,0.0,0.0,0.0005537062937062937,0.0,0.0,0.0,1.0,0.0,0.43204832727272724,1897.6251968818974,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.1703884856197044,0.0002089055254800941,0.37260466478611376,0.06257702964547035,0.012333947128746376,9.315079728844378e-06,0.004270795004506334
64,6923,1.904281948141913,0.1844899964121139,0.0697274245100773,0.0005584648684648685,0.0,0.0,0.0005584648684648685,0.0,0.0,0.0,1.0,0.0,0.43258157316017315,1897.653958226859,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038897089544955,0.00020894680958117692,0.3726046654611686,0.0625765443697252,0.012333905844645294,9.314404673999022e-06,0.004270267094550473
65,6140,1.8996341107664725,0.1132864629734584,0.1796767170031167,0.0005585347985347986,0.0,0.0,0.0005585347985347986,0.0,0.0,0.0,1.0,0.0,0.43258940952380953,1897.6543808845588,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038897802658098,0.00020894741632205546,0.37260466547108884,0.06257653723859377,0.012333905237904414,9.314394753767719e-06,0.004270259336837778
66,5783,2.6383442043252345,0.4200726826339887,0.3435863330040242,0.0005593073593073594,0.0,0.0,0.0005593073593073594,0.0,0.0,0.0,1.0,0.0,0.43267598268398266,1897.6590502317968,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038905680315444,0.00020895411943195336,0.37260466558068367,0.06257645846202031,0.012333898534794517,9.31428515893451e-06,0.004270173637964669
67,5954,1.3944854958867892,0.2247227563443183,0.1399220924488454,0.0005602297702297702,0.0,0.0,0.0005602297702297702,0.0,0.0,0.0,1.0,0.0,0.43277934805194807,1897.6646252377172,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038915085739187,0.00020896212292547707,0.3726046657115362,0.06257636440778289,0.012333890531300993,9.314154306383493e-06,0.004270071318528634
68,484,1.4861674725416512,0.0996978358472389,0.108391086232609,0.0005616150516150517,0.0,0.0005616150516150517,0.0,0.0,0.0,1.0,0.0,0.0,0.43293458268398266,1897.6729977409418,0.30544261328835104,0.010192697537748036,0.014472362178626647,0.0068478217643968406,2.4865981409893307e-06,0.35982013339788455,0.2675981749993985,0.015616236173275372,0.020007474062178066,0.0006556270933508745
69,5276,1.6178711588491976,0.2147524479473165,0.0938497878565301,0.0005638428238428239,0.0,0.0,0.0005638428238428239,0.0,0.0,0.0,1.0,0.0,0.4331842268398268,1897.686462001876,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038951923210396,0.0002089934745261755,0.3726046662240672,0.06257599603307079,0.012333859179700295,9.313641775421377e-06,0.004269670567153883
70,5235,1.7771194459332222,0.0543506041924955,0.0886188762269136,0.0005653646353646354,0.0,0.0,0.0005653646353646354,0.0,0.0,0.0,1.0,0.0,0.43335476103896103,1897.6956594384062,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038967437584301,0.00020900668080315061,0.372604666439943,0.06257584088933174,0.012333845973423319,9.313425899604155e-06,0.00426950178538632
71,6823,1.8649809841845684,0.074619508134919,0.0399028553861862,0.0005654911754911755,0.0,0.0,0.0005654911754911755,0.0,0.0,0.0,1.0,0.0,0.43336894112554114,1897.6964242098184,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038968727555914,0.0002090077789447925,0.3726046664578963,0.06257582798961561,0.012333844875281677,9.313407946298646e-06,0.004269487751621837
72,5038,1.2842186902526267,0.2033278103892949,0.1062138613228356,0.000566007326007326,0.0,0.0,0.000566007326007326,0.0,0.0,0.0,1.0,0.0,0.43342678095238096,1897.699543665014,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038973989335032,0.00020901225825616026,0.37260466653111196,0.06257577537182443,0.012333840395970309,9.313334730642886e-06,0.004269430508087924
73,4722,1.3242196015047887,0.0260232299264635,0.0750673723861743,0.000567975357975358,0.000567975357975358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4336473186147186,1897.71143774051,0.38190021850282097,0.022718381307491074,0.03317116181496154,0.003543345049952599,1.2157603786447997e-06,0.1826388449269445,0.318732174804964,0.017570738988963823,0.03972391884352286,0.00047563580374687664
74,3982,1.5625736808920805,0.0370438387463585,0.1217474815696781,0.0005687046287046287,0.0005687046287046287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4337290406926407,1897.7158451474454,0.38190021850282097,0.022718381307491074,0.03317116181496154,0.003543328294499385,1.2157900255260149e-06,0.18263885835427826,0.3187321915604172,0.01757073895931694,0.03972390541618909,0.0004756256748856269
75,6462,2.6605160011043583,0.1249540038440468,0.1238467567223433,0.0005718115218115218,0.0,0.0,0.0,0.0005718115218115218,0.0,0.0,0.0,1.0,0.4340771991341991,1897.7346216518386,0.33808126467938193,0.013407793819400984,0.019576751193023625,0.28072598146897537,0.004301348183461652,0.3280816438171543,0.0045718792640011,0.011253294654901975,4.291969896152992e-08,0.015825259758300958
76,3963,0.9338439646646544,0.291205322227,0.0411422408941402,0.0005724009324009324,0.0005724009324009324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4341432484848485,1897.7381837070427,0.38190021850282097,0.022718381307491074,0.03317116181496154,0.0035432433684380238,1.2159402973966141e-06,0.1826389264243664,0.31873227648647856,0.01757073880904507,0.03972383734610094,0.0004755743104988275
77,5845,1.7428240830262691,0.0622842585352916,0.0833664253554592,0.0005725108225108225,0.0,0.0,0.0005725108225108225,0.0,0.0,0.0,1.0,0.0,0.4341555627705628,1897.7388478173748,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039040278888937,0.0002090687036547422,0.3726046674536404,0.06257511247628539,0.012333783950571728,9.31241220220036e-06,0.004268709322093445
78,5735,1.3668585056896334,0.1176752283593631,0.1394548344137445,0.0005726573426573427,0.0,0.0,0.0005726573426573427,0.0,0.0,0.0,1.0,0.0,0.43417198181818184,1897.7397332970088,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039041772157734,0.00020906997546735087,0.3726046674744256,0.06257509754359741,0.01233378267875912,9.31239141699347e-06,0.004268693076022512
79,6507,1.915210831631744,0.2075009271878272,0.0126124268198894,0.0005728238428238428,0.0,0.0,0.0005728238428238428,0.0,0.0,0.0,1.0,0.0,0.4341906398268398,1897.7407395227435,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.170390434691034,0.00020907142071855718,0.3726046674980421,0.06257508057414077,0.012333781233507913,9.312367800495824e-06,0.004268674614081647
80,5681,1.492517699160569,0.4927756866930574,0.1740147844129822,0.0005730969030969032,0.0,0.0,0.0005730969030969032,0.0,0.0,0.0,1.0,0.0,0.434221238961039,1897.7423897303636,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039046251964113,0.00020907379094170918,0.37260466753677335,0.06257505274553363,0.012333778863284761,9.312329069255387e-06,0.0042686443377888406
